Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2022-10-20,3105.0,3160.0,3105.0,3157.3,3121.85,1587601,4992227693.1,4043.0,2926.1,3144.51,929125,58.52,EQ
2022-10-21,3157.8,3160.4,3127.0,3137.4,3157.3,1021913,3210389407.3,4043.0,2926.1,3141.55,539414,52.78,EQ
2022-10-24,3170.1,3178.0,3155.0,3161.7,3137.4,260949,826368581.35,4043.0,2926.1,3166.78,147148,56.39,EQ
2022-10-25,3180.5,3184.25,3151.15,3162.1,3161.7,2069643,6552904042.3,4043.0,2926.1,3166.2,1453555,70.23,EQ
2022-10-27,3160.7,3174.0,3134.35,3157.4,3162.1,2438421,7708420716.55,4043.0,2926.1,3161.23,1750099,71.77,EQ
2022-10-28,3150.0,3178.5,3145.0,3163.25,3157.4,1355739,4289958377.35,4043.0,2926.1,3164.3,988134,72.89,EQ
2022-10-31,3199.0,3199.0,3177.8,3193.15,3163.25,1919414,6126138001.2,4043.0,2926.1,3191.67,1357025,70.7,EQ
2022-11-01,3214.5,3262.6,3203.45,3259.7,3193.15,2991060,9695742087.9,4043.0,2926.1,3241.57,1977185,66.1,EQ
2022-11-02,3270.0,3270.0,3222.05,3241.7,3259.7,1405955,4555596591.55,4043.0,2926.1,3240.22,970651,69.04,EQ
2022-11-03,3228.05,3228.05,3195.0,3206.75,3241.7,1422652,4561227424.65,4043.0,2926.1,3206.14,868245,61.03,EQ
2022-11-04,3217.0,3220.05,3166.15,3217.4,3206.75,1464013,4673187843.45,4043.0,2926.1,3192.04,841065,57.45,EQ
2022-11-07,3229.0,3242.8,3195.1,3233.7,3217.4,1474498,4752289070.25,4043.0,2926.1,3222.99,962738,65.29,EQ
2022-11-09,3249.8,3249.8,3201.65,3216.05,3233.7,1162267,3746480719.5,4043.0,2926.1,3223.43,703211,60.5,EQ
2022-11-10,3170.0,3225.0,3170.0,3205.65,3216.05,1573092,5046813082.0,4043.0,2926.1,3208.21,955330,60.73,EQ
2022-11-11,3269.6,3341.6,3255.05,3315.95,3205.65,3265394,10826779196.3,4043.0,2926.1,3315.61,2031567,62.22,EQ
2022-11-14,3324.0,3349.0,3309.0,3335.5,3315.95,1342074,4472908370.8,4043.0,2926.1,3332.83,774220,57.69,EQ
2022-11-15,3321.0,3339.95,3292.0,3332.6,3335.5,1400708,4641936509.75,4043.0,2926.1,3313.99,791681,56.52,EQ
2022-11-16,3338.9,3367.9,3321.45,3355.35,3332.6,1748235,5862175997.55,4043.0,2926.1,3353.2,900930,51.53,EQ
2022-11-17,3340.0,3360.0,3317.75,3349.0,3355.35,1417986,4739701185.9,4043.0,2926.1,3342.56,834384,58.84,EQ
2022-11-18,3350.0,3362.75,3321.0,3343.45,3349.0,1164540,3890590266.85,4043.0,2926.1,3340.88,661585,56.81,EQ
2022-11-21,3322.5,3333.7,3273.0,3283.5,3343.45,1304194,4298580759.95,4043.0,2926.1,3295.97,816050,62.57,EQ
2022-11-22,3280.0,3318.95,3255.25,3314.95,3283.5,1149739,3780048017.15,4043.0,2926.1,3287.74,636953,55.4,EQ
2022-11-23,3330.0,3330.0,3291.0,3308.3,3314.95,1150011,3805502589.0,4043.0,2926.1,3309.1,636807,55.37,EQ
2022-11-24,3316.25,3392.95,3308.3,3380.15,3308.3,1296591,4350438250.55,4043.0,2926.1,3355.29,723635,55.81,EQ
2022-11-25,3383.0,3403.35,3348.0,3389.65,3380.15,1588981,5362286252.4,4043.0,2926.1,3374.67,840407,52.89,EQ
2022-11-28,3366.0,3417.0,3365.55,3395.25,3389.65,2195437,7454568768.85,4043.0,2926.1,3395.48,1314425,59.87,EQ
2022-11-29,3383.0,3429.0,3383.0,3397.35,3395.25,1576028,5376768884.0,4043.0,2926.1,3411.59,1021300,64.8,EQ
2022-11-30,3383.0,3414.9,3375.0,3390.8,3397.35,3410702,11576734182.2,4043.0,2926.1,3394.24,2501862,73.35,EQ
2022-12-01,3425.0,3480.0,3420.0,3475.65,3390.8,2180856,7557896562.5,4043.0,2926.1,3465.56,1034714,47.45,EQ
2022-12-02,3458.1,3468.9,3413.0,3439.15,3475.65,2411749,8277056081.0,4043.0,2926.1,3431.97,1359185,56.36,EQ
2022-12-05,3433.0,3439.15,3407.0,3425.9,3439.15,1475065,5042803817.7,4043.0,2926.1,3418.7,920179,62.38,EQ
2022-12-06,3400.05,3407.95,3368.0,3385.35,3425.9,1166999,3947373985.6,4043.0,2926.1,3382.5,608951,52.18,EQ
2022-12-07,3368.3,3393.7,3354.0,3380.6,3385.35,1167505,3938618103.8,4043.0,2926.1,3373.53,593778,50.86,EQ
2022-12-08,3360.0,3380.6,3339.45,3350.55,3380.6,1285619,4309859984.2,4043.0,2926.1,3352.36,729438,56.74,EQ
2022-12-09,3374.1,3374.1,3276.35,3292.75,3350.55,1797896,5950067690.9,4043.0,2926.1,3309.46,1010701,56.22,EQ
2022-12-12,3255.5,3296.0,3236.1,3286.45,3292.75,1527610,5002132049.6,4043.0,2926.1,3274.48,775011,50.73,EQ
2022-12-13,3277.2,3336.45,3267.8,3332.1,3286.45,1378016,4562357640.75,4043.0,2926.1,3310.82,743148,53.93,EQ
2022-12-14,3348.8,3377.0,3340.9,3365.35,3332.1,1213311,4079413057.25,4043.0,2926.1,3362.22,762006,62.8,EQ
2022-12-15,3358.8,3364.75,3298.95,3305.1,3365.35,1415694,4708031740.7,4043.0,2926.1,3325.6,879917,62.15,EQ
2022-12-16,3275.0,3292.0,3225.2,3240.25,3305.1,2703680,8800660965.3,4043.0,2926.1,3255.07,1928864,71.34,EQ
2022-12-19,3227.0,3245.5,3194.5,3202.05,3240.25,2120965,6808707801.7,4043.0,2926.1,3210.19,1549691,73.07,EQ
2022-12-20,3198.9,3249.0,3163.65,3243.95,3202.05,1529971,4913105552.95,4043.0,2926.1,3211.24,669144,43.74,EQ
2022-12-21,3249.0,3283.05,3240.0,3268.55,3243.95,1432566,4670887164.8,4043.0,2926.1,3260.5,713178,49.78,EQ
2022-12-22,3294.0,3294.0,3245.1,3259.7,3268.55,1384101,4513451540.2,4043.0,2926.1,3260.93,773358,55.87,EQ
2022-12-23,3217.0,3266.85,3217.0,3228.35,3259.7,1360281,4406495701.55,4043.0,2926.1,3239.4,706644,51.95,EQ
2022-12-26,3228.35,3272.0,3225.05,3252.9,3228.35,870157,2834216778.05,4043.0,2926.1,3257.13,433294,49.79,EQ
2022-12-27,3269.2,3273.8,3231.5,3259.5,3252.9,835883,2717728954.7,4043.0,2926.1,3251.33,399272,47.77,EQ
2022-12-28,3249.8,3266.1,3226.0,3257.1,3259.5,910795,2959455222.7,4043.0,2926.1,3249.31,475773,52.24,EQ
2022-12-29,3231.1,3271.5,3228.0,3268.75,3257.1,1037927,3377254033.45,4043.0,2926.1,3253.85,584056,56.27,EQ
2022-12-30,3286.05,3299.0,3246.2,3256.7,3268.75,1163131,3811963963.95,4043.0,2926.1,3277.33,665335,57.2,EQ
