Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2007-08-10,1115.0,1153.5,1080.4,1144.5,1145.7,1572640,1761837774.6,1388.95,931.0,1120.31,1005119,63.91,EQ
2007-08-13,1150.0,1150.0,1125.15,1134.5,1144.5,301381,343113200.25,1388.95,949.0,1138.47,153641,50.98,EQ
2007-08-14,1135.0,1140.0,1120.0,1130.25,1134.5,305699,345183916.85,1388.95,949.0,1129.16,140848,46.07,EQ
2007-08-16,1100.0,1119.6,1085.0,1088.0,1130.25,1665780,1830005200.3,1388.95,949.0,1098.59,1310584,78.68,EQ
2007-08-17,1088.0,1093.0,1039.2,1056.15,1088.0,1725276,1834035106.1,1388.95,949.0,1063.04,1087847,63.05,EQ
2007-08-20,1083.5,1099.4,1051.1,1055.55,1056.15,1096711,1169326695.3,1388.95,949.0,1066.21,781255,71.24,EQ
2007-08-21,1076.5,1076.5,1004.5,1015.25,1055.55,1090841,1118689023.05,1388.95,949.0,1025.53,613863,56.27,EQ
2007-08-22,1020.0,1032.7,996.0,1025.9,1015.25,956655,973746798.25,1388.95,949.0,1017.87,397491,41.55,EQ
2007-08-23,1032.0,1048.0,1004.0,1007.9,1025.9,778437,797113092.7,1388.95,949.0,1023.99,451187,57.96,EQ
2007-08-24,1015.0,1026.5,999.5,1018.4,1007.9,481743,487607078.45,1388.95,949.0,1012.17,256329,53.21,EQ
2007-08-27,1024.95,1038.8,1020.05,1026.5,1018.4,666714,684851187.35,1388.95,949.0,1027.2,455812,68.37,EQ
2007-08-28,1036.0,1039.0,1011.0,1028.75,1026.5,565876,580558557.3,1388.95,949.0,1025.95,288645,51.01,EQ
2007-08-29,1020.0,1039.8,1001.0,1031.6,1028.75,799172,818717149.45,1388.95,949.0,1024.46,486982,60.94,EQ
2007-08-30,1042.0,1059.0,1025.0,1046.0,1031.6,1750793,1820808719.9,1388.95,949.0,1039.99,1021682,58.36,EQ
2007-08-31,1052.0,1069.7,1047.0,1064.35,1046.0,594374,629002800.2,1388.95,949.0,1058.26,313505,52.75,EQ
2007-09-03,1070.0,1075.0,1053.4,1061.25,1064.35,624066,662395765.55,1388.95,949.0,1061.42,457430,73.3,EQ
2007-09-04,1065.0,1087.7,1061.0,1066.1,1061.25,545689,584524601.65,1388.95,949.0,1071.17,232567,42.62,EQ
2007-09-05,1067.0,1082.95,1065.1,1072.35,1066.1,879241,945093343.0,1388.95,949.0,1074.9,596615,67.86,EQ
2007-09-06,1065.0,1081.0,1061.0,1078.0,1072.35,467965,502137479.55,1388.95,949.0,1073.02,342608,73.21,EQ
2007-09-07,1077.0,1084.5,1070.0,1076.25,1078.0,422894,455328555.15,1388.95,949.0,1076.7,261350,61.8,EQ
2007-09-10,1076.25,1076.25,1044.0,1047.25,1076.25,550265,579102730.65,1388.95,949.0,1052.41,368170,66.91,EQ
2007-09-11,1094.45,1094.45,1020.0,1023.35,1047.25,846639,873350830.7,1388.95,949.0,1031.55,583584,68.93,EQ
2007-09-12,1030.0,1037.75,1013.5,1015.6,1023.35,586026,597158560.55,1388.95,949.0,1019.0,350298,59.78,EQ
2007-09-13,1024.9,1035.0,1010.4,1030.8,1015.6,538268,552219863.9,1388.95,949.0,1025.92,305149,56.69,EQ
2007-09-14,1050.0,1050.0,1018.1,1022.45,1030.8,475057,487706646.8,1388.95,949.0,1026.63,284639,59.92,EQ
2007-09-17,1025.0,1031.8,995.7,997.65,1022.45,1271544,1277830017.45,1388.95,980.55,1004.94,907568,71.38,EQ
2007-09-18,997.0,1007.7,993.0,1002.45,997.65,1235702,1236189840.5,1388.95,980.55,1000.39,932939,75.5,EQ
2007-09-19,1025.0,1033.7,1017.2,1023.05,1002.45,1160667,1186684496.6,1388.95,980.55,1022.42,788617,67.95,EQ
2007-09-20,1020.0,1022.1,997.2,1002.05,1023.05,588789,589711533.9,1388.95,980.55,1001.57,328347,55.77,EQ
2007-09-21,1002.05,1027.0,978.0,1017.8,1002.05,1982176,1974170242.95,1388.95,978.0,995.96,1235535,62.33,EQ
2007-09-24,1020.0,1030.35,1000.2,1007.25,1017.8,928761,934688328.1,1388.95,978.0,1006.38,582927,62.76,EQ
2007-09-25,1010.0,1014.0,996.2,1001.7,1007.25,1350124,1357790094.6,1388.95,978.0,1005.68,936093,69.33,EQ
2007-09-26,1010.0,1048.8,1005.0,1040.75,1001.7,2085223,2150120612.3,1388.95,978.0,1031.12,1430257,68.59,EQ
2007-09-27,1050.0,1067.5,1047.0,1062.5,1040.75,2150535,2277200812.25,1388.95,978.0,1058.9,1528168,71.06,EQ
2007-09-28,1025.0,1080.0,1025.0,1060.15,1062.5,1562383,1654571280.25,1388.95,978.0,1059.0,1156343,74.01,EQ
2007-10-01,1061.0,1061.0,1023.0,1041.65,1060.15,544145,563678669.8,1388.95,978.0,1035.9,270679,49.74,EQ
2007-10-03,1050.0,1095.0,1049.9,1079.2,1041.65,1280718,1371980553.05,1388.95,978.0,1071.26,807874,63.08,EQ
2007-10-04,1085.0,1085.0,1054.0,1079.3,1079.2,1089951,1166168395.8,1388.95,978.0,1069.93,744496,68.31,EQ
2007-10-05,1079.3,1079.3,1057.3,1072.8,1079.3,436012,465970705.4,1388.95,978.0,1068.71,257154,58.98,EQ
2007-10-08,1081.05,1098.8,1062.2,1078.35,1072.8,665536,719779440.5,1388.95,978.0,1081.5,325008,48.83,EQ
2007-10-09,1080.0,1104.8,1075.3,1094.95,1078.35,926910,1011536011.9,1388.95,978.0,1091.3,600467,64.78,EQ
2007-10-10,1104.7,1130.25,1098.4,1125.5,1094.95,995809,1109776863.45,1388.95,978.0,1114.45,534493,53.67,EQ
2007-10-11,1135.0,1135.4,1060.0,1072.0,1125.5,1399585,1509268741.7,1388.95,978.0,1078.37,924328,66.04,EQ
2007-10-12,1052.0,1075.0,1030.3,1063.5,1072.0,1228230,1288841482.7,1388.95,978.0,1049.35,748159,60.91,EQ
2007-10-15,1070.0,1091.65,1059.75,1074.15,1063.5,1717900,1842629548.65,1388.95,978.0,1072.61,1149952,66.94,EQ
2007-10-16,1100.0,1115.0,1061.0,1068.4,1074.15,1765132,1899799928.0,1388.95,978.0,1076.29,1108857,62.82,EQ
2007-10-17,1060.0,1115.0,1000.0,1094.7,1068.4,1731310,1892377078.4,1388.95,978.0,1093.03,1242416,71.76,EQ
2007-10-18,1135.0,1149.9,1077.3,1123.85,1094.7,3411359,3845782484.2,1388.95,978.0,1127.35,2488260,72.94,EQ
2007-10-19,1147.85,1150.0,1082.4,1108.85,1123.85,2023533,2251338108.85,1388.95,978.0,1112.58,1319263,65.2,EQ
2007-10-22,1117.0,1117.0,1065.1,1071.95,1108.85,959202,1033880032.7,1388.95,978.0,1077.85,621233,64.77,EQ
2007-10-23,1068.0,1100.0,1059.0,1063.6,1071.95,1465591,1572568824.95,1388.95,978.0,1072.99,1077792,73.54,EQ
2007-10-24,1100.0,1100.0,1043.3,1048.0,1063.6,1025247,1081831617.15,1388.95,978.0,1055.19,653536,63.74,EQ
2007-10-25,1059.0,1060.0,1038.15,1049.6,1048.0,1231318,1289889620.45,1388.95,978.0,1047.57,784876,63.74,EQ
2007-10-26,1050.0,1084.0,1042.2,1071.3,1049.6,740015,790986444.55,1388.95,978.0,1068.88,438162,59.21,EQ
2007-10-29,1089.0,1090.0,1061.4,1068.0,1071.3,884013,947106429.55,1388.95,978.0,1071.37,695433,78.67,EQ
2007-10-30,1072.0,1075.0,1040.3,1048.5,1068.0,786451,829232189.95,1388.95,978.0,1054.4,595122,75.67,EQ
2007-10-31,1047.0,1063.7,1017.0,1038.0,1048.5,11804132,12058743127.35,1388.95,978.0,1021.57,11235506,95.18,EQ
2007-11-01,1055.0,1055.0,1019.5,1023.05,1038.0,1379601,1426186743.1,1388.95,978.0,1033.77,980856,71.1,EQ
2007-11-02,1010.0,1030.0,1003.0,1021.2,1023.05,873670,891046712.4,1388.95,978.0,1019.89,558211,63.89,EQ
2007-11-05,1021.0,1030.8,1005.25,1011.3,1021.2,469117,476407130.05,1388.95,978.0,1015.54,292894,62.44,EQ
2007-11-06,1015.0,1019.8,1000.0,1004.3,1011.3,549747,554157391.65,1388.95,978.0,1008.02,351982,64.03,EQ
2007-11-07,1005.1,1009.15,986.1,997.05,1004.3,876004,873060924.1,1388.95,978.0,996.64,629657,71.88,EQ
2007-11-08,990.1,999.8,980.0,989.65,997.05,671741,663518240.2,1388.95,978.0,987.76,507122,75.49,EQ
2007-11-09,1015.0,1015.0,983.1,985.25,989.65,84775,83615093.2,1388.95,978.0,986.32,56215,66.31,EQ
2007-11-12,985.25,985.25,960.0,963.85,985.25,1320247,1280982074.25,1388.95,960.0,970.26,958363,72.59,EQ
2007-11-13,963.85,972.7,926.65,947.35,963.85,1174497,1122693233.85,1388.95,926.65,955.89,839333,71.46,EQ
2007-11-14,960.0,1045.1,960.0,986.7,947.35,897092,876700000.2,1388.95,926.65,977.27,608013,67.78,EQ
2007-11-15,991.0,997.9,970.0,980.2,986.7,573849,563236297.95,1388.95,926.65,981.51,278036,48.45,EQ
2007-11-16,980.0,998.0,967.15,982.9,980.2,916704,892459261.2,1388.95,926.65,973.55,708089,77.24,EQ
2007-11-19,960.1,1007.4,960.1,993.5,982.9,752563,745835971.85,1388.95,926.65,991.06,502411,66.76,EQ
2007-11-20,992.0,992.0,957.2,961.3,993.5,1049754,1016284026.45,1388.95,926.65,968.12,761875,72.58,EQ
2007-11-21,962.0,980.8,935.6,944.8,961.3,853448,818156373.65,1388.95,926.65,958.65,555536,65.09,EQ
2007-11-22,969.7,972.0,935.0,950.2,944.8,647944,615677132.65,1388.95,926.65,950.2,410394,63.34,EQ
2007-11-23,970.0,970.0,948.9,960.95,950.2,581016,556688091.95,1388.95,926.65,958.13,361537,62.22,EQ
2007-11-26,980.0,994.0,970.0,985.1,960.95,563717,556897888.45,1388.95,926.65,987.9,379710,67.36,EQ
2007-11-27,990.0,999.0,970.1,995.95,985.1,376127,373456801.55,1388.95,926.65,992.9,229365,60.98,EQ
2007-11-28,981.0,1004.0,970.0,976.5,995.95,759396,747812793.4,1388.95,926.65,984.75,498339,65.62,EQ
2007-11-29,1000.0,1001.7,951.0,966.05,976.5,1257422,1230778119.7,1388.95,926.65,978.81,852021,67.76,EQ
2007-11-30,966.05,1018.65,966.05,1012.2,966.05,1334666,1341681395.75,1388.95,926.65,1005.26,1005325,75.32,EQ
2007-12-03,1016.0,1066.0,1010.4,1049.9,1012.2,1629087,1707256592.0,1388.95,926.65,1047.98,1134267,69.63,EQ
2007-12-04,1049.9,1050.0,1025.05,1029.7,1049.9,445956,461753315.45,1388.95,926.65,1035.42,261981,58.75,EQ
2007-12-05,1030.0,1045.0,1020.5,1033.2,1029.7,517310,532975756.7,1388.95,926.65,1030.28,369768,71.48,EQ
2007-12-06,1040.0,1051.7,1031.2,1035.55,1033.2,1040863,1082124224.0,1388.95,926.65,1039.64,850752,81.74,EQ
2007-12-07,1040.0,1072.05,1026.25,1062.6,1035.55,1201452,1262136898.5,1388.95,926.65,1050.51,880407,73.28,EQ
2007-12-10,1070.1,1074.0,1030.0,1035.6,1062.6,966005,1009544689.0,1388.95,926.65,1045.07,603151,62.44,EQ
2007-12-11,1049.0,1049.0,1025.25,1041.3,1035.6,726864,754553219.35,1388.95,926.65,1038.09,493634,67.91,EQ
2007-12-12,1028.2,1060.0,1026.1,1053.4,1041.3,929652,967604256.25,1388.95,926.65,1040.82,700510,75.35,EQ
2007-12-13,1050.0,1063.8,1025.3,1029.6,1053.4,1162859,1221860422.6,1388.95,926.65,1050.74,895201,76.98,EQ
2007-12-14,1015.3,1055.0,1015.3,1040.4,1029.6,680109,709266866.55,1388.95,926.65,1042.87,468172,68.84,EQ
2007-12-17,1072.4,1072.4,1005.0,1012.4,1040.4,800832,814918263.5,1388.95,926.65,1017.59,488996,61.06,EQ
2007-12-18,1010.0,1040.0,1003.3,1010.45,1012.4,961465,974387879.8,1388.95,926.65,1013.44,733043,76.24,EQ
2007-12-19,1012.0,1028.8,1008.0,1024.5,1010.45,667755,681733716.75,1388.95,926.65,1020.93,499683,74.83,EQ
2007-12-20,1029.5,1053.95,1023.0,1045.35,1024.5,759005,791020672.15,1388.95,926.65,1042.18,590999,77.86,EQ
2007-12-24,1080.0,1120.0,1050.0,1109.7,1045.35,1163916,1276853172.8,1388.95,926.65,1097.03,819922,70.45,EQ
2007-12-26,1115.0,1119.7,1086.15,1100.3,1109.7,726499,796029646.65,1388.95,926.65,1095.71,527419,72.6,EQ
2007-12-27,1105.1,1120.0,1086.55,1110.75,1100.3,1002142,1105195654.4,1388.95,926.65,1102.83,649374,64.8,EQ
2007-12-28,1100.0,1100.0,1060.0,1082.15,1110.75,549149,596762937.95,1388.95,926.65,1086.7,428644,78.06,EQ
2007-12-31,1083.0,1096.05,1052.0,1077.4,1082.15,539042,585541857.45,1388.95,926.65,1086.26,415414,77.07,EQ
2008-01-01,1077.0,1077.0,1052.0,1054.55,1077.4,232097,245315688.1,1388.95,926.65,1056.95,138219,59.55,EQ
2008-01-02,1060.0,1061.0,1031.5,1050.0,1054.55,716231,747504473.2,1388.95,926.65,1043.66,477267,66.64,EQ
2008-01-03,1030.1,1045.0,1005.35,1011.05,1050.0,1292070,1318520157.1,1388.95,926.65,1020.47,876206,67.81,EQ
2008-01-04,1011.05,1022.9,1002.3,1005.2,1011.05,579717,583841891.95,1388.95,926.65,1007.12,390344,67.33,EQ
2008-01-07,1000.0,1008.8,972.5,975.6,1005.2,911836,892692431.4,1388.95,926.65,979.01,668135,73.27,EQ
2008-01-08,980.0,992.0,969.3,987.85,975.6,801933,787580195.7,1388.95,926.65,982.1,407918,50.87,EQ
2008-01-09,994.8,1006.0,989.9,996.3,987.85,612532,611504728.95,1388.95,926.65,998.32,318489,52.0,EQ
2008-01-10,998.0,1009.5,962.0,981.65,996.3,835594,829888988.35,1388.95,926.65,993.17,485151,58.06,EQ
2008-01-11,915.35,1004.0,915.35,989.75,981.65,537297,528952839.55,1388.95,915.35,984.47,290110,53.99,EQ
2008-01-14,999.8,999.8,955.6,961.15,989.75,1039716,1003751210.15,1388.95,915.35,965.41,805407,77.46,EQ
2008-01-15,965.0,968.0,934.0,940.0,961.15,733897,693401544.2,1388.95,915.35,944.82,471845,64.29,EQ
2008-01-16,940.0,966.7,925.0,944.95,940.0,782989,745216759.55,1388.95,915.35,951.76,432114,55.19,EQ
2008-01-17,965.8,966.0,919.0,922.7,944.95,1575524,1464352684.3,1388.95,915.35,929.44,1103885,70.06,EQ
2008-01-18,929.5,940.0,897.1,903.2,922.7,1083454,988191069.1,1388.95,897.1,912.07,687506,63.46,EQ
2008-01-21,904.0,904.7,805.25,831.05,903.2,1210008,1043983780.75,1369.0,805.25,862.79,678795,56.1,EQ
2008-01-22,814.7,990.0,725.0,798.25,831.05,1594218,1236244384.15,1369.0,725.0,775.46,1042114,65.37,EQ
2008-01-23,859.0,890.0,805.0,871.95,798.25,1339780,1143320903.35,1369.0,725.0,853.36,889136,66.36,EQ
2008-01-24,870.0,888.0,825.75,843.25,871.95,503334,430948749.3,1369.0,725.0,856.19,254182,50.5,EQ
2008-01-25,853.0,897.7,850.1,884.6,843.25,560779,485218444.65,1369.0,725.0,865.26,299643,53.43,EQ
2008-01-28,870.0,870.0,825.0,854.3,884.6,621415,524530602.0,1335.0,725.0,844.09,369506,59.46,EQ
2008-01-29,856.0,884.6,855.0,867.7,854.3,814678,705313180.45,1335.0,725.0,865.76,420927,51.67,EQ
2008-01-30,882.0,892.0,860.0,869.85,867.7,758214,656776993.45,1335.0,725.0,866.22,510958,67.39,EQ
2008-01-31,870.0,890.0,835.35,873.75,869.85,1491739,1302986743.6,1335.0,725.0,873.47,933413,62.57,EQ
2008-02-01,885.0,941.1,873.3,929.5,873.75,1042380,948708302.65,1335.0,725.0,910.14,721811,69.25,EQ
2008-02-04,945.0,989.0,939.0,975.65,929.5,932630,903444463.85,1335.0,725.0,968.71,552012,59.19,EQ
2008-02-05,960.0,975.0,935.65,955.05,975.65,430718,412753388.1,1335.0,725.0,958.29,268232,62.28,EQ
2008-02-06,930.0,930.0,894.5,906.1,955.05,1001988,907695982.15,1335.0,725.0,905.9,656844,65.55,EQ
2008-02-07,906.1,906.1,871.05,879.05,906.1,643663,570821892.6,1335.0,725.0,886.83,411330,63.9,EQ
2008-02-08,884.0,925.0,880.0,898.4,879.05,644205,586638055.1,1335.0,725.0,910.64,334336,51.9,EQ
2008-02-11,898.4,932.0,860.1,906.1,898.4,800247,733428382.4,1335.0,725.0,916.5,484693,60.57,EQ
2008-02-12,905.0,925.0,860.0,864.65,906.1,1290332,1133342470.15,1335.0,725.0,878.33,962768,74.61,EQ
2008-02-13,875.0,897.0,851.3,868.95,864.65,546344,475155860.7,1335.0,725.0,869.7,296765,54.32,EQ
2008-02-14,885.0,900.0,861.0,873.8,868.95,561620,494416976.35,1335.0,725.0,880.34,371045,66.07,EQ
2008-02-15,860.0,887.05,860.0,872.7,873.8,553261,483215582.15,1335.0,725.0,873.4,270973,48.98,EQ
2008-02-18,872.7,875.0,850.0,853.2,872.7,430790,369100776.2,1335.0,725.0,856.8,296221,68.76,EQ
2008-02-19,856.0,884.0,855.0,875.45,853.2,486822,424728987.65,1335.0,725.0,872.45,241963,49.7,EQ
2008-02-20,879.9,894.65,873.25,886.1,875.45,765156,675687897.8,1335.0,725.0,883.07,430719,56.29,EQ
2008-02-21,898.0,931.0,882.0,914.65,886.1,890513,815857455.2,1335.0,725.0,916.17,398530,44.75,EQ
2008-02-22,920.0,920.9,885.0,900.55,914.65,600379,539060834.35,1335.0,725.0,897.87,334496,55.71,EQ
2008-02-25,928.0,929.0,890.25,900.75,900.55,813865,732919238.65,1335.0,725.0,900.54,571866,70.27,EQ
2008-02-26,924.0,924.0,895.0,898.4,900.75,1249896,1126596870.35,1335.0,725.0,901.35,961903,76.96,EQ
2008-02-27,908.0,914.85,874.05,877.55,898.4,591014,526951649.65,1335.0,725.0,891.61,351254,59.43,EQ
2008-02-28,885.0,890.0,872.0,880.9,877.55,1394751,1226374814.9,1335.0,725.0,879.28,956834,68.6,EQ
2008-02-29,880.0,891.7,863.5,877.4,880.9,854120,750683929.35,1335.0,725.0,878.9,607528,71.13,EQ
2008-03-03,866.0,868.7,840.0,848.6,877.4,785332,669562447.6,1335.0,725.0,852.59,493704,62.87,EQ
2008-03-04,858.0,870.0,847.1,858.8,848.6,752633,643924334.65,1335.0,725.0,855.56,436829,58.04,EQ
2008-03-05,845.0,882.8,845.0,875.3,858.8,552337,482567456.25,1335.0,725.0,873.68,293983,53.23,EQ
2008-03-07,862.6,866.1,842.25,846.15,875.3,499207,424819660.2,1335.0,725.0,850.99,311886,62.48,EQ
2008-03-10,846.15,854.0,830.0,833.65,846.15,623542,523844727.6,1329.9,725.0,840.11,350684,56.24,EQ
2008-03-11,840.0,840.0,820.0,823.5,833.65,1010880,833659445.1,1329.9,725.0,824.69,701802,69.42,EQ
2008-03-12,839.0,850.0,810.25,823.55,823.5,471103,389741805.6,1329.9,725.0,827.3,213035,45.22,EQ
2008-03-13,815.0,815.0,761.0,779.7,823.55,852150,674137035.75,1329.9,725.0,791.1,468447,54.97,EQ
2008-03-14,780.0,812.9,750.0,803.85,779.7,554014,435600663.6,1329.9,725.0,786.26,263706,47.6,EQ
2008-03-17,775.0,797.7,768.75,791.85,803.85,489726,382649457.7,1329.9,725.0,781.35,205768,42.02,EQ
2008-03-18,790.0,828.8,770.0,817.7,791.85,899020,731663962.15,1329.9,725.0,813.85,470479,52.33,EQ
2008-03-19,828.0,840.0,805.55,811.45,817.7,1090481,898884358.05,1329.9,725.0,824.3,587165,53.84,EQ
2008-03-24,811.45,837.5,811.45,823.7,811.45,825496,681533249.7,1329.9,725.0,825.6,582633,70.58,EQ
2008-03-25,840.0,899.85,835.0,876.5,823.7,732224,640700783.1,1329.9,725.0,875.01,327356,44.71,EQ
2008-03-26,940.0,940.0,851.55,878.35,876.5,542942,476218350.25,1329.9,725.0,877.11,255177,47.0,EQ
2008-03-27,872.0,876.0,841.1,852.5,878.35,1537788,1320528039.8,1329.9,725.0,858.72,952450,61.94,EQ
2008-03-28,853.0,874.7,852.0,871.05,852.5,908424,786267622.65,1329.9,725.0,865.53,616069,67.82,EQ
2008-03-31,871.05,871.05,797.0,810.45,871.05,1012965,831426137.35,1329.9,725.0,820.78,654203,64.58,EQ
2008-04-01,820.0,852.9,810.0,832.35,810.45,521682,435007774.05,1329.9,725.0,833.86,227266,43.56,EQ
2008-04-02,850.0,869.0,849.25,851.25,832.35,357211,304985213.6,1329.9,725.0,853.8,206299,57.75,EQ
2008-04-03,850.0,892.0,850.0,885.4,851.25,821793,721672496.3,1329.9,725.0,878.17,445856,54.25,EQ
2008-04-04,886.0,889.9,860.05,872.9,885.4,505211,440404376.7,1329.9,725.0,871.72,263131,52.08,EQ
2008-04-07,895.0,920.1,878.2,904.1,872.9,914882,830953759.0,1329.9,725.0,908.26,463251,50.64,EQ
2008-04-08,905.0,907.0,875.0,887.35,904.1,1013838,897995393.1,1329.9,725.0,885.74,569160,56.14,EQ
2008-04-09,880.0,892.0,869.0,876.25,887.35,370650,325176965.3,1329.9,725.0,877.32,159527,43.04,EQ
2008-04-10,880.0,919.65,877.0,899.55,876.25,731483,659561793.6,1329.9,725.0,901.68,416806,56.98,EQ
2008-04-11,903.05,925.0,893.25,908.0,899.55,547316,500092014.1,1329.9,725.0,913.72,205366,37.52,EQ
2008-04-15,922.0,985.0,880.4,974.15,908.0,1425943,1376327517.85,1329.9,725.0,965.21,764979,53.65,EQ
2008-04-16,985.0,1002.0,962.0,971.9,974.15,1609692,1584532376.4,1329.9,725.0,984.37,950488,59.05,EQ
2008-04-17,999.7,1010.0,979.55,1000.9,971.9,999889,997069690.45,1329.9,725.0,997.18,565376,56.54,EQ
2008-04-21,1009.0,1035.0,986.6,993.4,1000.9,849824,854914582.75,1329.9,725.0,1005.99,449682,52.91,EQ
2008-04-22,984.95,984.95,882.0,887.2,993.4,3446299,3120225281.9,1329.9,725.0,905.38,1990876,57.77,EQ
2008-04-23,887.0,905.7,880.05,889.15,887.2,1581539,1414593994.7,1329.9,725.0,894.44,818890,51.78,EQ
2008-04-24,904.0,904.9,864.0,890.75,889.15,3822524,3370403399.2,1329.9,725.0,881.72,2713996,71.0,EQ
2008-04-25,912.0,912.0,885.0,889.3,890.75,1707142,1527400349.6,1329.9,725.0,894.71,1331123,77.97,EQ
2008-04-28,809.0,896.0,720.0,881.7,889.3,1649534,1455926029.95,1329.9,720.0,882.63,1379898,83.65,EQ
2008-04-29,882.05,930.0,870.15,910.55,881.7,4052462,3667330756.4,1329.9,720.0,904.96,2610085,64.41,EQ
2008-04-30,916.1,935.75,906.5,921.0,910.55,2371995,2189260149.4,1329.9,720.0,922.96,1583032,66.74,EQ
2008-05-02,925.0,962.0,924.0,943.75,921.0,1324695,1251476326.7,1329.9,720.0,944.73,763802,57.66,EQ
2008-05-05,945.0,949.5,921.15,927.45,943.75,903441,842780957.05,1300.0,720.0,932.86,593963,65.74,EQ
2008-05-06,910.0,950.0,872.6,937.05,927.45,995699,921312985.35,1300.0,720.0,925.29,616463,61.91,EQ
2008-05-07,950.0,979.9,950.0,966.75,937.05,3146385,3037492931.45,1300.0,720.0,965.39,2195278,69.77,EQ
2008-05-08,964.9,965.0,918.0,947.0,966.75,2711458,2530606267.9,1300.0,720.0,933.3,1999606,73.75,EQ
2008-05-09,959.0,959.0,910.0,917.0,947.0,1123074,1040424787.65,1300.0,720.0,926.41,533707,47.52,EQ
2008-05-12,917.0,934.85,910.3,926.9,917.0,974627,901253928.2,1278.5,720.0,924.72,406597,41.72,EQ
2008-05-13,930.0,941.4,889.0,905.05,926.9,1115719,1030140417.5,1278.5,720.0,923.3,596015,53.42,EQ
2008-05-14,905.0,978.95,891.15,971.15,905.05,2343297,2231193164.25,1278.5,720.0,952.16,1269579,54.18,EQ
2008-05-15,973.0,1002.0,960.1,984.75,971.15,1794474,1767953862.0,1278.5,720.0,985.22,777618,43.33,EQ
2008-05-16,994.0,994.0,968.5,981.05,984.75,959662,942436207.05,1278.5,720.0,982.05,423893,44.17,EQ
2008-05-20,975.0,990.0,947.25,956.1,981.05,1236726,1185835055.4,1270.0,720.0,958.85,735668,59.49,EQ
2008-05-21,928.0,968.0,915.0,965.1,956.1,785046,752184068.65,1270.0,720.0,958.14,386294,49.21,EQ
2008-05-22,956.5,985.5,951.0,961.15,965.1,1361300,1325862493.4,1270.0,720.0,973.97,864036,63.47,EQ
2008-05-23,974.9,979.7,926.1,932.4,961.15,1350346,1279578509.55,1270.0,720.0,947.59,864182,64.0,EQ
2008-05-26,920.0,962.9,916.0,955.45,932.4,1364318,1297080141.3,1261.5,720.0,950.72,781076,57.25,EQ
2008-05-27,980.0,994.0,946.0,968.9,955.45,1420518,1370248413.55,1261.5,720.0,964.61,829354,58.38,EQ
2008-05-28,970.1,1015.25,970.1,1009.45,968.9,1367397,1359954065.2,1261.5,720.0,994.56,710990,52.0,EQ
2008-05-29,1009.0,1028.35,984.0,994.65,1009.45,2064735,2076271465.9,1261.5,720.0,1005.59,1208437,58.53,EQ
2008-05-30,991.0,1049.0,978.0,1039.15,994.65,3871321,3972411888.8,1261.5,720.0,1026.11,2752610,71.1,EQ
2008-06-02,1015.0,1057.4,965.0,983.85,1039.15,1763691,1792202211.9,1261.5,720.0,1016.17,1027379,58.25,EQ
2008-06-03,960.0,990.0,938.15,975.15,983.85,1225064,1186159649.5,1261.5,720.0,968.24,531027,43.35,EQ
2008-06-04,989.8,989.8,946.35,956.75,975.15,946964,909825000.1,1261.5,720.0,960.78,468903,49.52,EQ
2008-06-05,964.1,996.8,964.0,981.85,956.75,1476314,1443984731.95,1261.5,720.0,978.1,899666,60.94,EQ
2008-06-06,990.0,998.65,957.8,966.2,981.85,1034446,1017995430.15,1261.5,720.0,984.1,598222,57.83,EQ
2008-06-09,902.25,964.9,890.0,914.1,966.2,1535035,1425862924.9,1261.5,720.0,928.88,843622,54.96,EQ
2008-06-10,910.0,919.0,867.0,879.0,914.1,1538843,1356958525.1,1261.5,720.0,881.8,886076,57.58,EQ
2008-06-11,890.0,910.0,880.0,890.35,879.0,1028342,919278317.3,1261.5,720.0,893.94,496401,48.27,EQ
2008-06-12,894.0,902.4,857.0,888.25,890.35,616001,543500265.0,1261.5,720.0,882.3,244177,39.64,EQ
2008-06-13,880.0,921.9,880.0,909.6,888.25,1683108,1529394903.7,1261.5,720.0,908.67,1013273,60.2,EQ
2008-06-16,919.0,928.0,903.25,910.8,909.6,1635446,1499119780.85,1261.5,720.0,916.64,1188993,72.7,EQ
2008-06-17,905.0,927.0,905.0,921.3,910.8,876206,807457338.25,1261.5,720.0,921.54,658128,75.11,EQ
2008-06-18,920.8,921.0,891.0,900.9,921.3,1607834,1452706743.9,1261.5,720.0,903.52,1013864,63.06,EQ
2008-06-19,880.25,898.0,880.0,888.0,900.9,822267,730632543.15,1261.5,720.0,888.56,537398,65.36,EQ
2008-06-20,899.9,899.9,841.55,863.85,888.0,2039440,1755964814.75,1261.5,720.0,861.0,1353096,66.35,EQ
2008-06-23,863.85,879.45,843.0,858.45,863.85,893078,767911856.6,1261.5,720.0,859.85,400709,44.87,EQ
2008-06-24,850.0,867.7,823.4,844.4,858.45,2321794,1956638015.6,1261.5,720.0,842.73,1506668,64.89,EQ
2008-06-25,840.0,885.0,831.3,876.8,844.4,1478549,1277696544.9,1261.5,720.0,864.16,918868,62.15,EQ
2008-06-26,884.0,898.0,860.4,881.35,876.8,1757079,1533869704.05,1261.5,720.0,872.97,858845,48.88,EQ
