Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2017-12-22,3883.0,4084.0,3852.5,4037.05,3852.85,134155,534107962.2,4084.0,2506.35,3981.28,38291,28.54,EQ
2017-12-26,4060.0,4494.0,4060.0,4394.25,4037.05,413884,1781201111.9,4494.0,2506.35,4303.62,78672,19.01,EQ
2017-12-27,4360.0,4360.35,4058.4,4216.1,4394.25,166423,711549255.0,4494.0,2506.35,4275.55,46193,27.76,EQ
2017-12-28,4258.8,4430.0,4236.45,4283.65,4216.1,209317,906898149.3,4494.0,2506.35,4332.65,71200,34.02,EQ
2017-12-29,4283.0,4343.0,4141.0,4190.95,4283.65,99620,423015716.1,4494.0,2506.35,4246.29,26827,26.93,EQ
2018-01-01,4230.0,4295.0,4142.0,4187.55,4190.95,39092,165411577.15,4494.0,2506.35,4231.34,11018,28.18,EQ
2018-01-02,4229.0,4255.0,4115.3,4137.1,4187.55,40326,168118503.1,4494.0,2506.35,4168.99,10976,27.22,EQ
2018-01-03,4245.0,4300.0,4173.15,4200.45,4137.1,83378,351939442.1,4494.0,2506.35,4221.01,27121,32.53,EQ
2018-01-04,4222.0,4231.95,4102.0,4127.4,4200.45,73635,306820108.55,4494.0,2506.35,4166.77,53272,72.35,EQ
2018-01-05,4137.0,4174.0,4050.0,4068.2,4127.4,38621,158543912.25,4494.0,2506.35,4105.12,13791,35.71,EQ
2018-01-08,4082.0,4185.0,4050.0,4083.15,4068.2,38380,157916415.45,4494.0,2506.35,4114.55,11350,29.57,EQ
2018-01-09,4108.0,4150.0,4040.0,4049.6,4083.15,26818,109453783.55,4494.0,2506.35,4081.36,7136,26.61,EQ
2018-01-10,4067.8,4110.0,4001.0,4026.8,4049.6,35281,142909822.2,4494.0,2506.35,4050.62,12068,34.21,EQ
2018-01-11,4010.0,4029.9,3880.0,3900.75,4026.8,61569,242177119.2,4494.0,2506.35,3933.43,35244,57.24,EQ
2018-01-12,3930.0,3930.0,3800.0,3844.65,3900.75,32717,126275021.65,4494.0,2506.35,3859.61,9220,28.18,EQ
2018-01-15,3844.0,3955.0,3781.0,3797.5,3844.65,57313,221571607.0,4494.0,2506.35,3865.99,17814,31.08,EQ
2018-01-16,3814.9,3826.0,3670.0,3703.65,3797.5,58411,217399548.4,4494.0,2506.35,3721.89,33164,56.78,EQ
2018-01-17,3705.0,3725.0,3578.2,3644.0,3703.65,124804,453455208.15,4494.0,2506.35,3633.34,88429,70.85,EQ
2018-01-18,3650.0,3908.2,3640.1,3794.55,3644.0,142654,545042307.0,4494.0,2506.35,3820.73,48428,33.95,EQ
2018-01-19,3779.85,3890.0,3745.0,3830.15,3794.55,54243,207123696.9,4494.0,2506.35,3818.44,20089,37.04,EQ
2018-01-22,3858.9,3885.0,3780.0,3824.85,3830.15,20973,80533069.8,4494.0,2506.35,3839.85,7262,34.63,EQ
2018-01-23,3825.0,3850.0,3755.15,3790.7,3824.85,56823,215724912.6,4494.0,2506.35,3796.44,45525,80.12,EQ
2018-01-24,3761.0,3789.9,3726.05,3758.1,3790.7,16229,60943711.25,4494.0,2506.35,3755.24,7404,45.62,EQ
2018-01-25,3765.15,3850.0,3710.0,3813.65,3758.1,23319,88492360.15,4494.0,2506.35,3794.86,5379,23.07,EQ
2018-01-29,3851.65,3866.95,3737.0,3783.85,3813.65,28938,110210080.1,4494.0,2506.35,3808.49,22570,77.99,EQ
2018-01-30,3775.0,3850.0,3725.0,3787.3,3783.85,26626,100111958.85,4494.0,2506.35,3759.93,7890,29.63,EQ
2018-01-31,3790.0,3835.0,3719.55,3750.35,3787.3,60738,228249284.75,4494.0,2506.35,3757.93,46864,77.16,EQ
2018-02-01,3720.0,4182.0,3720.0,3825.55,3750.35,131018,520997108.0,4494.0,2506.35,3976.53,43334,33.07,EQ
2018-02-02,3798.6,3875.45,3650.0,3687.75,3825.55,45663,170875785.7,4494.0,2506.35,3742.11,16734,36.65,EQ
2018-02-05,3649.0,3749.95,3550.0,3697.35,3687.75,25759,94117878.15,4494.0,2506.35,3653.79,7629,29.62,EQ
2018-02-06,3447.0,3685.0,3414.05,3622.15,3697.35,43734,157326010.65,4494.0,2506.35,3597.34,22363,51.13,EQ
2018-02-07,3690.0,3909.35,3690.0,3852.25,3622.15,62928,241458491.15,4494.0,2506.35,3837.06,16336,25.96,EQ
2018-02-08,3879.0,3880.1,3489.95,3513.1,3852.25,121077,437871393.55,4494.0,2506.35,3616.47,53204,43.94,EQ
2018-02-09,3460.0,3575.75,3311.0,3458.3,3513.1,98116,337249998.05,4494.0,2506.35,3437.26,20688,21.09,EQ
2018-02-12,3525.0,3550.0,3425.0,3436.4,3458.3,30709,106992442.6,4494.0,2506.35,3484.07,10145,33.04,EQ
2018-02-14,3465.75,3485.0,3342.05,3356.25,3436.4,29745,101236883.4,4494.0,2506.35,3403.49,11273,37.9,EQ
2018-02-15,3359.0,3395.0,3273.0,3284.55,3356.25,22032,73336533.05,4494.0,2506.35,3328.64,9106,41.33,EQ
2018-02-16,3299.0,3324.4,3201.0,3215.15,3284.55,28397,92040593.75,4494.0,2506.35,3241.21,11022,38.81,EQ
2018-02-19,3269.0,3269.0,3110.1,3156.85,3215.15,37323,118104245.35,4494.0,2506.35,3164.38,12926,34.63,EQ
2018-02-20,3156.1,3219.0,3100.0,3114.15,3156.85,23538,74347131.05,4494.0,2506.35,3158.6,7478,31.77,EQ
2018-02-21,3139.7,3250.0,3120.0,3229.4,3114.15,75553,241410368.75,4494.0,2506.35,3195.25,31652,41.89,EQ
2018-02-22,3229.0,3290.0,3170.0,3265.9,3229.4,30715,99219715.4,4494.0,2506.35,3230.33,13975,45.5,EQ
2018-02-23,3265.9,3335.0,3265.0,3285.45,3265.9,21863,72236166.95,4494.0,2506.35,3304.04,6326,28.93,EQ
2018-02-26,3300.0,3414.0,3287.25,3365.75,3285.45,28962,97347066.8,4494.0,2506.35,3361.2,9090,31.39,EQ
2018-02-27,3380.0,3475.0,3371.6,3456.8,3365.75,35695,122188404.95,4494.0,2506.35,3423.12,13056,36.58,EQ
2018-02-28,3448.0,3500.0,3398.3,3454.75,3456.8,19533,67638057.1,4494.0,2506.35,3462.76,5017,25.68,EQ
2018-03-01,3487.0,3635.0,3457.2,3543.45,3454.75,50660,179951197.35,4494.0,2506.35,3552.14,13892,27.42,EQ
2018-03-05,3536.9,3546.8,3470.0,3476.3,3543.45,13941,48790678.1,4494.0,2506.35,3499.8,4490,32.21,EQ
2018-03-06,3490.0,3549.0,3490.0,3521.25,3476.3,16115,56780777.3,4494.0,2506.35,3523.47,9206,57.13,EQ
2018-03-07,3505.0,3511.65,3431.0,3475.4,3521.25,67819,235506505.2,4494.0,2506.35,3472.57,30584,45.1,EQ
2018-03-08,3510.0,3530.0,3393.65,3456.3,3475.4,21028,72648026.3,4494.0,2506.35,3454.82,9732,46.28,EQ
2018-03-09,3497.0,3497.0,3421.2,3451.75,3456.3,23168,80359771.55,4494.0,2506.35,3468.57,17959,77.52,EQ
2018-03-12,3475.0,3483.25,3408.0,3458.95,3451.75,10706,36871887.45,4494.0,2506.35,3444.04,4838,45.19,EQ
2018-03-13,3494.0,3543.2,3468.0,3490.2,3458.95,38333,134131896.7,4494.0,2506.35,3499.12,18385,47.96,EQ
2018-03-14,3491.95,3545.0,3401.0,3514.65,3490.2,10059,35049347.65,4494.0,2506.35,3484.38,3819,37.97,EQ
2018-03-15,3485.0,3520.0,3451.0,3469.8,3514.65,18273,63538040.15,4494.0,2506.35,3477.15,13581,74.32,EQ
2018-03-16,3488.0,3488.0,3411.0,3447.55,3469.8,6328,21870317.75,4494.0,2506.35,3456.12,3519,55.61,EQ
2018-03-19,3474.25,3479.75,3387.05,3403.65,3447.55,12702,43415481.9,4494.0,2506.35,3418.0,7381,58.11,EQ
2018-03-20,3384.45,3395.0,3281.0,3292.45,3403.65,33807,111902905.55,4494.0,2506.35,3310.05,26164,77.39,EQ
2018-03-21,3327.9,3380.0,3250.95,3307.95,3292.45,17579,58203055.55,4494.0,2506.35,3310.94,9922,56.44,EQ
2018-03-22,3332.75,3398.0,3215.0,3291.4,3307.95,12170,40026955.65,4494.0,2506.35,3288.99,5949,48.88,EQ
2018-03-23,3206.0,3260.0,3177.5,3204.3,3291.4,16968,54579052.8,4494.0,2506.35,3216.59,8743,51.53,EQ
2018-03-26,3199.7,3290.0,3125.0,3254.9,3204.3,27223,87105019.25,4494.0,2506.35,3199.68,12675,46.56,EQ
2018-03-27,3270.0,3317.0,3251.5,3268.85,3254.9,7172,23529179.95,4494.0,2506.35,3280.7,2673,37.27,EQ
2018-03-28,3269.0,3331.0,3180.0,3291.05,3268.85,16865,54971054.85,4494.0,2506.35,3259.48,10043,59.55,EQ
2018-04-02,3359.0,3359.0,3211.0,3246.8,3291.05,25255,82139911.5,4494.0,2506.35,3252.42,13861,54.88,EQ
2018-04-03,3275.0,3325.0,3246.8,3298.2,3246.8,21197,69649957.05,4494.0,2506.35,3285.84,7523,35.49,EQ
2018-04-04,3329.95,3368.0,3282.35,3352.25,3298.2,14050,46810596.8,4494.0,2506.35,3331.72,6853,48.78,EQ
2018-04-05,3368.85,3943.4,3368.85,3609.35,3352.25,298297,1101981633.05,4494.0,2506.35,3694.24,74286,24.9,EQ
2018-04-06,3639.0,3660.0,3510.0,3545.35,3609.35,55233,197112978.6,4494.0,2506.35,3568.75,12953,23.45,EQ
2018-04-09,3568.0,3762.7,3564.6,3669.2,3545.35,75013,276011942.7,4494.0,2506.35,3679.52,17638,23.51,EQ
2018-04-10,3669.0,3703.5,3609.95,3636.85,3669.2,21100,77123274.3,4494.0,2506.35,3655.13,6787,32.17,EQ
2018-04-11,3659.95,3720.0,3580.1,3644.75,3636.85,26389,96521210.4,4494.0,2506.35,3657.63,5065,19.19,EQ
2018-04-12,3669.0,3690.0,3590.0,3606.65,3644.75,14201,51590027.9,4494.0,2506.35,3632.84,4353,30.65,EQ
2018-04-13,3601.0,3660.0,3575.25,3597.35,3606.65,20057,72447560.4,4494.0,2506.35,3612.08,10972,54.7,EQ
2018-04-16,3559.9,3600.0,3530.0,3542.15,3597.35,11835,42227292.9,4494.0,2506.35,3568.0,5884,49.72,EQ
2018-04-17,3555.05,3570.5,3425.25,3441.9,3542.15,28787,99754194.1,4494.0,2506.35,3465.25,13131,45.61,EQ
2018-04-18,3456.0,3518.9,3415.0,3451.1,3441.9,17011,58795622.3,4494.0,2506.35,3456.33,6682,39.28,EQ
2018-04-19,3453.0,3489.9,3410.0,3430.15,3451.1,10378,35678495.45,4494.0,2506.35,3437.9,4014,38.68,EQ
2018-04-20,3405.1,3452.5,3371.05,3394.65,3430.15,9768,33339025.05,4494.0,2506.35,3413.09,3464,35.46,EQ
2018-04-23,3395.0,3516.0,3395.0,3415.95,3394.65,15870,54676497.8,4494.0,2506.35,3445.27,5425,34.18,EQ
2018-04-24,3428.0,3489.0,3407.0,3429.5,3415.95,17525,60521079.25,4494.0,2506.35,3453.41,5253,29.97,EQ
2018-04-25,3438.95,3488.8,3369.95,3393.7,3429.5,16581,56918993.8,4494.0,2506.35,3432.78,5691,34.32,EQ
2018-04-26,3399.0,3483.0,3399.0,3454.8,3393.7,26313,90741171.05,4494.0,2506.35,3448.53,10636,40.42,EQ
2018-04-27,3472.0,3559.95,3450.0,3463.2,3454.8,37449,131229903.15,4494.0,2506.35,3504.23,10072,26.9,EQ
2018-04-30,3460.0,3661.05,3460.0,3624.5,3463.2,52325,186630446.35,4494.0,2506.35,3566.75,20457,39.1,EQ
2018-05-02,3600.5,3636.0,3469.9,3489.45,3624.5,23784,84921929.15,4494.0,2506.35,3570.55,9839,41.37,EQ
2018-05-03,3490.0,3538.0,3402.0,3425.55,3489.45,13919,48042420.0,4494.0,2506.35,3451.57,4926,35.39,EQ
2018-05-04,3420.0,3690.0,3405.65,3625.7,3425.55,64791,233403715.55,4494.0,2506.35,3602.41,20685,31.93,EQ
2018-05-07,3644.95,3731.05,3540.95,3671.35,3625.7,39059,143544719.35,4494.0,2506.35,3675.07,17958,45.98,EQ
2018-05-08,3683.7,3710.0,3610.0,3672.15,3671.35,32702,119970141.85,4494.0,2506.35,3668.59,21283,65.08,EQ
2018-05-09,3672.0,3709.7,3655.0,3691.85,3672.15,8513,31364934.8,4494.0,2506.35,3684.36,3684,43.27,EQ
